4.355243748875697, -5.773159728050814e-15
4.002950170894046, -5.329070518200751e-15
4.707537326857349, -6.217248937900877e-15
5.1772620974995505, -6.661338147750939e-15
5.500197877316064, -7.105427357601002e-15
5.92588595071056, -7.549516567451064e-15
6.30753732685735, -7.993605777301127e-15
6.806619895664689, -8.881784197001252e-15
7.305702464472028, -9.325873406851315e-15
7.863443065299514, 0.009803921568616758
8.303838819931643, 0.004901960784302606
8.435948911674762, 0.004901960784302606
8.861694549379385, -0.0049019607843256985
9.008454758050009, -1.1546319456101628e-14
9.713041914013312, -1.2434497875801753e-14
9.977348443964742, -0.014705882352954003
10.094894765245547, -0.034313725490208835
10.241827666846556, -0.058823529411778264
10.477006655873359, -0.1127450980392295
10.741457096600108, -0.15196078431373916
10.991286202554418, -0.20098039215687669
11.211728728188524, -0.2450980392157005
11.476207951070338, -0.2892156862745239
11.711358157942074, -0.33823529411766184
11.96121604605145, -0.3921568627451131
12.240374168015832, -0.43627450980393645
12.593013131858248, -0.4950980392157023
12.85754991905019, -0.5490196078431522
13.0926425616118, -0.5882352941176627
13.371829465731247, -0.6372549019608007
13.592271991365354, -0.6813725490196232
13.871430113329735, -0.7254901960784483
14.121259219284045, -0.7745098039215854
14.371030760928225, -0.8137254901960951
14.606123403489837, -0.8529411764706056
14.988148947652457, -0.9166666666666838
15.267278287461775, -0.9558823529411944
15.531757510343589, -1.0000000000000178
15.928433171433712, -1.0588235294117831
16.163468249685195, -1.0882352941176654
16.42794747256701, -1.1323529411764888
16.692426695448823, -1.176470588235314
16.971498470948013, -1.2058823529411962
17.206591113509624, -1.2450980392157058
17.485749235474007, -1.28921568627453
17.750199676200758, -1.3284313725490398
18, -1.372549019607864
18.249771541644186, -1.4117647058823737
18.514221982370934, -1.4509803921568833
18.763993524015113, -1.490196078431394
19.057801762907, -1.5294117647059036
19.307602086706243, -1.573529411764727
19.542694729267858, -1.6127450980392375
19.82185285123224, -1.6568627450980609
19.939399172513045, -1.6764705882353157
